"","Date","Amazon","Echo","Kindle","Order","Register","Error","Sucks","Recall"
"2623","2013-12-05",70,96,49,80,31,35,64,74
"2624","2013-12-06",69,93,43,76,33,24,44,34
"2625","2013-12-07",75,75,52,69,37,25,67,58
"2626","2013-12-08",82,73,60,79,28,33,58,38
"2627","2013-12-09",77,91,54,79,28,31,28,33
"2628","2013-12-10",74,89,52,86,24,25,28,49
"2629","2013-12-11",72,87,50,73,31,31,14,49
"2630","2013-12-12",71,97,50,100,38,27,29,67
"2631","2013-12-13",71,94,49,97,30,27,45,70
"2632","2013-12-14",79,80,58,98,37,38,51,59
"2633","2013-12-15",82,74,59,69,33,16,50,78
"2634","2013-12-16",78,91,55,91,41,27,50,41
"2635","2013-12-17",74,90,55,96,22,100,57,33
"2636","2013-12-18",69,90,54,93,54,18,65,25
"2637","2013-12-19",66,89,47,82,26,23,53,35
"2638","2013-12-20",62,85,48,100,28,34,71,27
"2639","2013-12-21",65,80,56,87,35,25,53,41
"2640","2013-12-22",62,73,55,78,34,24,61,61
"2641","2013-12-23",58,90,58,77,31,27,31,46
"2642","2013-12-24",53,80,59,65,34,26,61,30
"2643","2013-12-25",67,68,100,78,100,57,19,22
"2644","2013-12-26",72,77,92,82,93,70,49,47
"2645","2013-12-27",68,89,70,75,72,40,24,36
"2646","2013-12-28",64,81,66,74,68,27,34,30
"2647","2013-12-29",64,73,62,76,45,35,26,50
"2648","2013-12-30",61,87,55,80,44,34,77,62
"2649","2013-12-31",54,80,48,66,34,28,51,80
"2650","2014-01-01",94,50,100,100,97,80,17,42
"2651","2014-01-02",100,54,90,90,68,83,21,68
"2652","2014-01-03",97,55,87,88,61,39,100,14
"2653","2014-01-04",98,47,86,81,82,43,39,75
"2654","2014-01-05",100,45,91,70,94,50,47,15
"2655","2014-01-06",93,55,76,97,97,31,48,26
"2656","2014-01-07",90,53,69,76,79,36,46,51
"2657","2014-01-08",91,50,70,93,76,66,20,32
"2658","2014-01-09",86,52,64,96,80,36,47,26
"2659","2014-01-10",86,54,69,72,100,31,62,13
"2660","2014-01-11",92,45,76,74,78,36,23,45
"2661","2014-01-12",97,45,76,60,61,55,76,44
"2662","2014-01-13",87,52,60,80,88,59,32,25
"2663","2014-01-14",86,53,59,69,53,18,53,45
"2664","2014-01-15",84,53,63,81,59,18,13,25
"2665","2014-01-16",82,54,59,67,77,42,26,45
"2666","2014-01-17",80,53,62,53,72,63,55,33
"2667","2014-01-18",89,46,69,84,62,70,31,15
"2668","2014-01-19",94,47,75,71,84,62,38,81
"2669","2014-01-20",86,56,64,72,62,48,39,51
"2670","2014-01-21",84,56,63,98,51,47,45,49
"2671","2014-01-22",84,54,61,80,71,18,19,19
"2672","2014-01-23",80,56,61,64,59,30,39,44
"2673","2014-01-24",79,53,57,91,44,56,40,13
"2674","2014-01-25",88,47,68,61,54,70,23,29
"2675","2014-01-26",95,46,74,84,68,27,15,22
"2676","2014-01-27",82,55,57,71,52,17,25,37
"2677","2014-01-28",82,53,60,77,58,77,32,37
"2678","2014-01-29",81,55,54,92,62,29,26,19
"2679","2014-01-30",80,56,57,85,53,24,33,19
"2680","2014-01-31",80,57,57,65,41,43,34,26
"2681","2014-02-01",86,48,64,73,70,56,53,37
"2682","2014-02-02",89,46,67,61,86,48,15,29
"2683","2014-02-03",81,53,61,68,71,58,51,12
"2684","2014-02-04",82,52,60,82,52,100,0,25
"2685","2014-02-05",80,55,54,56,64,41,39,19
"2686","2014-02-06",80,56,55,67,49,73,27,60
"2687","2014-02-07",78,57,55,62,33,60,15,21
"2688","2014-02-08",85,47,64,83,72,34,30,29
"2689","2014-02-09",91,45,69,69,53,75,29,22
"2690","2014-02-10",82,52,58,82,60,52,38,12
"2691","2014-02-11",81,53,58,74,35,69,32,43
"2692","2014-02-12",79,57,56,73,29,23,13,100
"2693","2014-02-13",77,55,53,90,39,42,33,63
"2694","2014-02-14",74,56,52,79,52,49,40,46
"2695","2014-02-15",82,49,58,66,54,49,53,22
"2696","2014-02-16",88,46,65,76,60,69,38,44
"2697","2014-02-17",81,54,59,62,39,29,26,69
"2698","2014-02-18",80,52,55,81,32,53,39,25
"2699","2014-02-19",76,52,51,72,61,41,32,19
"2700","2014-02-20",76,54,53,78,66,66,13,25
"2701","2014-02-21",76,52,55,79,37,43,34,26
"2702","2014-02-22",81,43,61,64,46,42,23,29
"2703","2014-02-23",87,43,68,81,57,62,30,15
"2704","2014-02-24",79,54,56,68,77,17,19,31
"2705","2014-02-25",79,56,55,67,48,34,13,56
"2706","2014-02-26",79,53,57,58,58,47,45,50
"2707","2014-02-27",77,53,54,77,59,70,19,50
"2708","2014-02-28",77,52,52,69,58,37,34,39
"2709","2014-03-01",84,45,64,72,58,48,38,0
"2710","2014-03-02",91,46,69,56,94,68,30,29
"2711","2014-03-03",81,55,53,71,55,35,13,56
"2712","2014-03-04",81,53,55,67,56,48,39,32
"2713","2014-03-05",78,54,55,79,88,65,32,50
"2714","2014-03-06",76,54,51,75,43,65,46,50
"2715","2014-03-07",75,53,54,86,41,55,41,39
"2716","2014-03-08",80,46,60,69,54,35,92,37
"2717","2014-03-09",84,45,65,61,57,62,45,29
"2718","2014-03-10",79,53,59,76,72,65,33,37
"2719","2014-03-11",78,51,52,61,36,53,19,38
"2720","2014-03-12",76,51,49,89,84,35,13,19
"2721","2014-03-13",77,53,52,77,62,36,46,19
"2722","2014-03-14",76,52,54,77,51,75,27,33
"2723","2014-03-15",81,45,57,78,57,35,15,22
"2724","2014-03-16",87,45,65,81,38,68,30,72
"2725","2014-03-17",80,56,51,74,42,29,26,25
"2726","2014-03-18",77,54,49,65,48,64,19,68
"2727","2014-03-19",77,54,52,59,71,46,26,37
"2728","2014-03-20",74,56,48,56,82,30,0,25
"2729","2014-03-21",75,55,47,68,47,31,20,65
"2730","2014-03-22",83,49,61,60,65,62,76,59
"2731","2014-03-23",87,47,72,80,52,27,44,43
"2732","2014-03-24",79,55,57,60,64,40,13,25
"2733","2014-03-25",79,54,57,65,41,29,19,30
"2734","2014-03-26",78,56,56,71,58,65,26,44
"2735","2014-03-27",76,84,51,73,68,53,19,62
"2736","2014-03-28",75,100,49,65,51,42,20,13
"2737","2014-03-29",80,56,62,78,58,91,15,37
"2738","2014-03-30",85,50,61,53,49,75,23,44
"2739","2014-03-31",79,56,55,48,64,64,51,18
"2740","2014-04-01",85,87,75,67,50,9,29,36
"2741","2014-04-02",89,89,85,80,58,10,22,59
"2742","2014-04-03",89,94,89,67,41,11,68,44
"2743","2014-04-04",86,94,80,87,49,11,47,46
"2744","2014-04-05",92,77,92,70,79,7,17,86
"2745","2014-04-06",100,81,100,73,75,12,35,34
"2746","2014-04-07",89,90,83,64,73,10,29,79
"2747","2014-04-08",89,88,84,70,63,7,37,65
"2748","2014-04-09",87,86,82,62,51,8,45,81
"2749","2014-04-10",85,85,80,73,48,10,38,52
"2750","2014-04-11",84,85,82,77,71,10,31,31
"2751","2014-04-12",91,74,96,56,74,8,27,45
"2752","2014-04-13",95,75,96,62,52,13,44,34
"2753","2014-04-14",90,88,80,66,54,12,23,44
"2754","2014-04-15",88,84,81,70,34,13,68,59
"2755","2014-04-16",85,84,84,73,42,8,31,45
"2756","2014-04-17",84,83,83,82,80,8,24,55
"2757","2014-04-18",88,74,81,72,54,10,17,50
"2758","2014-04-19",87,74,94,53,51,12,19,83
"2759","2014-04-20",90,69,93,69,64,8,76,74
"2760","2014-04-21",93,73,98,74,55,10,82,32
"2761","2014-04-22",88,83,80,74,70,14,29,57
"2762","2014-04-23",89,85,84,68,71,9,22,37
"2763","2014-04-24",85,84,78,66,58,7,38,59
"2764","2014-04-25",87,84,80,58,50,8,24,39
"2765","2014-04-26",90,75,91,69,96,8,27,87
"2766","2014-04-27",99,73,95,77,59,14,17,68
"2767","2014-04-28",88,87,81,73,59,9,44,29
"2768","2014-04-29",86,82,80,69,62,11,29,50
"2769","2014-04-30",86,79,83,91,58,100,45,37
"2770","2014-05-01",92,81,86,84,44,7,16,48
"2771","2014-05-02",89,80,78,72,51,8,49,55
"2772","2014-05-03",89,74,85,85,44,10,62,70
"2773","2014-05-04",94,73,94,74,63,8,26,0
"2774","2014-05-05",88,83,88,82,72,9,15,44
"2775","2014-05-06",88,86,77,85,57,7,30,44
"2776","2014-05-07",87,83,80,76,30,12,22,22
"2777","2014-05-08",88,90,77,70,78,7,38,30
"2778","2014-05-09",85,87,75,68,46,10,31,53
"2779","2014-05-10",90,76,88,59,52,10,18,70
"2780","2014-05-11",94,73,92,68,59,8,26,59
"2781","2014-05-12",88,88,75,76,43,6,22,28
"2782","2014-05-13",86,86,79,75,43,9,22,21
"2783","2014-05-14",84,86,72,72,57,10,30,44
"2784","2014-05-15",83,87,67,78,41,8,60,29
"2785","2014-05-16",81,86,78,76,70,10,46,38
"2786","2014-05-17",85,80,84,89,90,14,27,61
"2787","2014-05-18",93,79,88,82,65,8,45,35
"2788","2014-05-19",87,90,80,82,66,9,15,44
"2789","2014-05-20",87,90,76,100,54,7,37,44
"2790","2014-05-21",83,89,71,87,48,9,16,40
"2791","2014-05-22",82,92,67,79,100,9,49,32
"2792","2014-05-23",82,92,72,88,58,9,34,25
"2793","2014-05-24",87,79,79,76,50,9,50,29
"2794","2014-05-25",88,73,77,69,85,9,40,49
"2795","2014-05-26",86,83,78,76,49,14,58,41
"2796","2014-05-27",87,89,79,98,58,8,48,79
"2797","2014-05-28",86,88,75,85,87,10,65,47
"2798","2014-05-29",86,90,68,95,34,12,50,32
"2799","2014-05-30",84,88,71,80,55,8,35,34
"2800","2014-05-31",86,80,84,86,50,12,40,20
"2801","2014-06-01",95,82,85,76,67,8,40,39
"2802","2014-06-02",89,91,72,89,45,8,24,32
"2803","2014-06-03",88,93,75,69,62,11,24,32
"2804","2014-06-04",88,94,75,83,66,12,49,40
"2805","2014-06-05",87,90,75,83,72,12,25,49
"2806","2014-06-06",82,87,71,72,79,10,44,51
"2807","2014-06-07",88,78,90,82,65,7,61,30
"2808","2014-06-08",92,78,87,85,42,13,51,71
"2809","2014-06-09",89,88,80,75,38,11,34,41
"2810","2014-06-10",90,92,79,98,75,15,25,57
"2811","2014-06-11",88,89,86,82,56,7,49,32
"2812","2014-06-12",85,86,81,75,42,12,17,74
"2813","2014-06-13",82,88,78,74,66,10,26,26
"2814","2014-06-14",86,77,88,67,86,12,20,98
"2815","2014-06-15",92,77,98,81,41,9,100,39
"2816","2014-06-16",86,90,78,59,81,10,25,32
"2817","2014-06-17",88,87,79,87,81,10,41,64
"2818","2014-06-18",96,89,90,79,71,12,58,41
"2819","2014-06-19",97,86,94,82,62,9,42,100
"2820","2014-06-20",89,88,79,75,40,12,53,52
"2821","2014-06-21",87,79,83,70,69,7,21,30
"2822","2014-06-22",94,79,92,80,69,8,20,50
"2823","2014-06-23",89,92,79,76,41,9,17,57
"2824","2014-06-24",89,94,79,74,30,9,33,32
"2825","2014-06-25",89,94,81,76,60,6,66,49
"2826","2014-06-26",84,94,75,79,49,10,59,58
"2827","2014-06-27",87,96,78,84,72,13,80,35
"2828","2014-06-28",92,86,89,74,60,6,20,70
"2829","2014-06-29",100,84,95,73,87,12,40,30
"2830","2014-06-30",91,100,82,86,57,10,33,74
"2831","2014-07-01",83,81,73,69,14,80,35,57
"2832","2014-07-02",85,96,63,70,11,42,71,66
"2833","2014-07-03",82,100,73,60,11,68,61,68
"2834","2014-07-04",76,94,73,58,7,56,77,36
"2835","2014-07-05",80,87,81,62,11,66,58,80
"2836","2014-07-06",92,86,85,72,24,51,28,30
"2837","2014-07-07",87,89,75,63,20,87,23,57
"2838","2014-07-08",87,88,73,71,15,77,93,56
"2839","2014-07-09",84,86,75,62,12,42,35,57
"2840","2014-07-10",83,87,65,70,6,60,23,25
"2841","2014-07-11",83,88,72,77,13,28,73,68
"2842","2014-07-12",86,88,84,56,6,65,57,40
"2843","2014-07-13",88,81,85,65,13,42,55,78
"2844","2014-07-14",87,83,70,70,14,71,58,57
"2845","2014-07-15",87,85,66,67,17,60,58,74
"2846","2014-07-16",87,84,76,66,13,70,24,50
"2847","2014-07-17",83,83,74,72,11,76,59,25
"2848","2014-07-18",81,85,88,60,8,57,0,35
"2849","2014-07-19",87,84,90,67,13,59,58,40
"2850","2014-07-20",95,79,100,70,13,36,100,20
"2851","2014-07-21",90,79,89,82,18,57,0,33
"2852","2014-07-22",90,83,87,59,14,71,46,72
"2853","2014-07-23",88,81,83,74,13,59,36,59
"2854","2014-07-24",87,83,83,76,14,97,83,58
"2855","2014-07-25",86,84,86,69,13,64,75,44
"2856","2014-07-26",88,78,85,75,8,74,72,50
"2857","2014-07-27",95,77,99,68,17,70,58,60
"2858","2014-07-28",94,82,77,76,16,64,24,42
"2859","2014-07-29",93,81,78,72,6,39,47,50
"2860","2014-07-30",90,81,78,70,13,55,36,67
"2861","2014-07-31",87,78,72,82,3,73,95,33
"2862","2014-08-01",88,78,73,63,16,72,37,87
"2863","2014-08-02",91,71,80,76,17,73,29,100
"2864","2014-08-03",97,71,94,84,13,58,43,80
"2865","2014-08-04",92,78,74,60,14,63,35,25
"2866","2014-08-05",91,82,79,79,17,66,70,65
"2867","2014-08-06",89,79,77,74,6,57,23,33
"2868","2014-08-07",87,78,81,69,4,95,34,24
"2869","2014-08-08",86,79,79,74,17,54,25,18
"2870","2014-08-09",89,68,84,76,11,83,57,40
"2871","2014-08-10",97,71,90,71,7,100,42,58
"2872","2014-08-11",91,76,78,82,18,77,81,40
"2873","2014-08-12",90,75,71,78,18,78,68,64
"2874","2014-08-13",89,75,67,93,100,33,23,49
"2875","2014-08-14",88,78,73,75,69,51,24,41
"2876","2014-08-15",89,73,74,74,35,71,38,53
"2877","2014-08-16",91,72,81,81,30,76,71,59
"2878","2014-08-17",97,68,83,79,35,50,69,29
"2879","2014-08-18",94,76,76,83,46,80,47,33
"2880","2014-08-19",91,74,77,80,30,73,23,72
"2881","2014-08-20",91,73,80,89,32,83,69,98
"2882","2014-08-21",89,79,74,76,20,47,23,33
"2883","2014-08-22",87,76,70,72,21,49,72,50
"2884","2014-08-23",91,68,80,73,11,31,55,19
"2885","2014-08-24",96,63,82,70,23,66,55,67
"2886","2014-08-25",95,70,82,88,23,67,57,40
"2887","2014-08-26",94,71,77,78,34,40,67,70
"2888","2014-08-27",92,71,79,83,18,72,68,71
"2889","2014-08-28",91,72,68,86,14,35,80,56
"2890","2014-08-29",89,72,74,75,20,52,60,50
"2891","2014-08-30",93,62,81,84,25,69,27,67
"2892","2014-08-31",99,63,84,87,16,59,68,19
"2893","2014-09-01",94,72,83,80,24,75,79,32
"2894","2014-09-02",92,68,75,77,10,92,44,54
"2895","2014-09-03",92,68,69,90,28,70,44,54
"2896","2014-09-04",89,68,74,71,19,65,67,23
"2897","2014-09-05",88,67,75,68,15,74,46,65
"2898","2014-09-06",95,62,86,75,12,71,27,19
"2899","2014-09-07",100,59,84,76,25,64,53,55
"2900","2014-09-08",93,71,71,83,24,89,22,69
"2901","2014-09-09",94,67,69,100,20,88,86,53
"2902","2014-09-10",94,69,73,89,22,72,98,61
"2903","2014-09-11",90,70,62,86,15,65,77,31
"2904","2014-09-12",88,69,68,92,18,77,47,32
"2905","2014-09-13",93,60,74,84,14,61,53,28
"2906","2014-09-14",99,56,80,84,10,76,52,45
"2907","2014-09-15",95,70,66,81,17,70,55,31
"2908","2014-09-16",93,69,74,79,20,96,66,46
"2909","2014-09-17",90,67,64,90,25,48,33,16
"2910","2014-09-18",87,66,82,77,28,73,44,23
"2911","2014-09-19",89,69,76,65,26,67,46,40
"2912","2014-09-20",94,62,80,65,12,57,92,64
"2913","2014-09-21",99,58,89,79,15,55,76,27
"2914","2014-09-22",93,69,74,83,16,88,43,90
"2915","2014-09-23",90,72,69,83,26,92,65,69
"2916","2014-09-24",91,69,65,92,21,78,77,23
"2917","2014-09-25",90,69,66,95,29,62,44,70
"2918","2014-09-26",89,68,63,88,21,62,23,49
"2919","2014-09-27",92,61,76,74,10,44,79,55
"2920","2014-09-28",100,61,73,71,17,60,52,55
"2921","2014-09-29",94,70,73,67,19,72,0,23
"2922","2014-09-30",93,70,68,82,23,69,43,45
"2923","2014-10-01",47,57,37,61,46,30,33,15
"2924","2014-10-02",45,57,41,57,36,27,34,21
"2925","2014-10-03",45,55,41,61,56,32,36,27
"2926","2014-10-04",49,50,44,59,51,22,21,50
"2927","2014-10-05",52,47,46,68,46,28,20,48
"2928","2014-10-06",51,56,39,70,45,56,50,40
"2929","2014-10-07",50,63,41,64,29,45,17,35
"2930","2014-10-08",49,65,38,69,45,39,50,45
"2931","2014-10-09",49,64,36,60,42,33,0,20
"2932","2014-10-10",57,66,41,79,40,40,52,11
"2933","2014-10-11",56,59,40,69,19,46,40,24
"2934","2014-10-12",56,60,42,67,46,32,79,41
"2935","2014-10-13",52,62,40,80,63,59,0,30
"2936","2014-10-14",51,60,38,77,50,35,32,54
"2937","2014-10-15",49,62,36,62,35,56,33,10
"2938","2014-10-16",49,60,38,70,48,30,50,20
"2939","2014-10-17",48,61,37,68,63,33,17,16
"2940","2014-10-18",50,56,41,58,50,11,40,36
"2941","2014-10-19",52,55,44,70,53,42,39,30
"2942","2014-10-20",50,60,40,67,44,50,83,64
"2943","2014-10-21",52,63,38,60,32,49,0,98
"2944","2014-10-22",49,63,39,59,50,46,16,78
"2945","2014-10-23",49,63,35,62,44,50,17,65
"2946","2014-10-24",47,62,36,50,40,34,0,52
"2947","2014-10-25",48,57,39,52,42,21,20,42
"2948","2014-10-26",52,57,42,60,19,34,58,41
"2949","2014-10-27",50,63,38,71,44,34,64,44
"2950","2014-10-28",49,60,41,63,50,26,49,54
"2951","2014-10-29",48,60,37,66,29,38,49,49
"2952","2014-10-30",46,59,34,67,35,26,16,30
"2953","2014-10-31",43,57,33,55,47,38,18,32
"2954","2014-11-01",49,51,38,54,30,28,20,36
"2955","2014-11-02",54,51,45,63,26,41,19,40
"2956","2014-11-03",51,62,41,63,45,56,33,60
"2957","2014-11-04",50,59,40,61,19,35,0,24
"2958","2014-11-05",49,58,37,52,37,49,16,39
"2959","2014-11-06",50,74,40,63,48,38,0,25
"2960","2014-11-07",49,100,37,66,73,37,34,41
"2961","2014-11-08",54,82,40,54,56,49,39,18
"2962","2014-11-09",57,69,44,54,44,40,0,40
"2963","2014-11-10",53,73,41,68,41,51,16,24
"2964","2014-11-11",57,64,41,64,56,26,65,24
"2965","2014-11-12",52,65,39,69,59,26,32,39
"2966","2014-11-13",51,63,38,58,47,63,16,49
"2967","2014-11-14",51,62,37,61,42,27,34,30
"2968","2014-11-15",56,54,46,63,40,44,57,29
"2969","2014-11-16",62,59,46,56,43,30,75,17
"2970","2014-11-17",57,82,42,73,27,42,16,19
"2971","2014-11-18",55,67,40,69,43,37,0,16
"2972","2014-11-19",55,65,39,62,38,53,33,20
"2973","2014-11-20",54,65,41,57,13,47,33,64
"2974","2014-11-21",55,63,41,62,29,27,0,46
"2975","2014-11-22",59,59,45,54,29,37,57,29
"2976","2014-11-23",65,55,55,71,18,26,37,45
"2977","2014-11-24",63,61,53,60,43,37,80,48
"2978","2014-11-25",61,59,51,70,49,57,32,24
"2979","2014-11-26",64,59,51,66,47,52,65,29
"2980","2014-11-27",72,58,63,61,29,45,50,41
"2981","2014-11-28",100,57,83,81,62,51,17,46
"2982","2014-11-29",78,52,62,91,77,40,57,29
"2983","2014-11-30",78,55,62,80,67,52,37,28
"2984","2014-12-01",85,64,64,91,75,67,16,71
"2985","2014-12-02",73,59,54,93,43,45,16,43
"2986","2014-12-03",66,59,47,72,46,37,79,39
"2987","2014-12-04",64,59,46,85,50,49,32,29
"2988","2014-12-05",64,58,47,63,61,27,100,40
"2989","2014-12-06",67,52,54,65,62,44,38,46
"2990","2014-12-07",73,54,56,70,51,47,56,40
"2991","2014-12-08",71,59,53,79,35,55,16,29
"2992","2014-12-09",69,59,50,87,52,59,47,34
"2993","2014-12-10",67,58,47,78,28,62,48,29
"2994","2014-12-11",67,60,49,78,62,43,16,20
"2995","2014-12-12",66,59,47,80,40,67,68,51
"2996","2014-12-13",71,54,55,81,30,34,77,23
"2997","2014-12-14",76,53,58,80,33,67,94,80
"2998","2014-12-15",71,59,54,100,47,73,48,43
"2999","2014-12-16",69,58,53,91,50,58,33,59
"3000","2014-12-17",68,57,54,97,51,76,33,55
"3001","2014-12-18",65,61,51,97,52,60,50,41
"3002","2014-12-19",63,60,51,85,68,44,18,42
"3003","2014-12-20",65,51,56,80,38,53,59,36
"3004","2014-12-21",63,50,64,86,35,21,20,30
"3005","2014-12-22",60,56,57,89,40,37,69,26
"3006","2014-12-23",55,56,54,84,52,44,36,43
"3007","2014-12-24",50,48,58,67,27,67,20,97
"3008","2014-12-25",64,44,100,78,100,100,22,52
"3009","2014-12-26",69,49,85,78,92,71,57,70
"3010","2014-12-27",65,52,73,76,71,51,39,100
"3011","2014-12-28",62,51,67,68,82,59,39,29
"3012","2014-12-29",61,56,58,82,43,49,52,52
"3013","2014-12-30",56,57,56,72,53,31,0,37
"3014","2014-12-31",51,53,47,70,45,45,77,47
"3015","2015-01-01",90,59,95,71,46,49,85,39
"3016","2015-01-02",99,61,96,82,64,34,0,75
"3017","2015-01-03",100,56,94,91,59,44,25,44
"3018","2015-01-04",98,55,100,75,49,39,76,52
"3019","2015-01-05",91,60,81,70,65,68,66,37
"3020","2015-01-06",90,64,76,91,71,45,0,53
"3021","2015-01-07",88,62,71,79,53,37,65,37
"3022","2015-01-08",86,62,66,74,87,37,21,44
"3023","2015-01-09",85,67,65,71,18,46,22,30
"3024","2015-01-10",93,58,83,69,53,51,51,77
"3025","2015-01-11",96,55,90,66,32,68,0,67
"3026","2015-01-12",90,65,69,75,73,58,0,37
"3027","2015-01-13",87,65,72,69,38,29,21,22
"3028","2015-01-14",87,63,67,77,56,55,0,36
"3029","2015-01-15",84,66,66,73,52,59,21,22
"3030","2015-01-16",84,62,64,61,75,26,44,45
"3031","2015-01-17",89,54,68,65,81,34,50,34
"3032","2015-01-18",94,54,75,59,77,38,25,34
"3033","2015-01-19",88,62,66,62,59,61,21,29
"3034","2015-01-20",85,63,65,76,52,32,0,0
"3035","2015-01-21",84,62,62,71,48,47,0,29
"3036","2015-01-22",85,61,63,69,52,66,0,44
"3037","2015-01-23",86,61,64,74,32,42,0,15
"3038","2015-01-24",92,54,73,84,61,64,75,68
"3039","2015-01-25",97,54,74,75,57,38,99,25
"3040","2015-01-26",85,60,63,72,54,36,63,72
"3041","2015-01-27",83,62,62,69,27,61,21,43
"3042","2015-01-28",81,62,60,77,59,25,0,29
"3043","2015-01-29",82,63,60,70,64,47,21,14
"3044","2015-01-30",80,60,59,71,77,37,43,45
"3045","2015-01-31",87,55,68,70,44,47,0,93
"3046","2015-02-01",89,52,71,54,47,45,0,74
"3047","2015-02-02",80,62,62,65,44,39,62,36
"3048","2015-02-03",81,62,58,75,77,36,0,50
"3049","2015-02-04",81,61,59,70,44,32,63,79
"3050","2015-02-05",81,60,59,61,100,57,21,58
"3051","2015-02-06",79,61,55,67,87,22,43,52
"3052","2015-02-07",84,52,69,68,44,47,0,51
"3053","2015-02-08",90,53,76,71,47,38,49,41
"3054","2015-02-09",81,62,61,70,57,42,0,49
"3055","2015-02-10",80,61,61,65,24,32,21,50
"3056","2015-02-11",79,65,60,80,55,43,42,29
"3057","2015-02-12",78,62,57,86,46,33,0,0
"3058","2015-02-13",76,60,59,67,40,45,44,23
"3059","2015-02-14",80,53,69,77,57,30,25,60
"3060","2015-02-15",96,53,79,86,57,100,100,51
"3061","2015-02-16",87,63,65,70,46,41,87,30
"3062","2015-02-17",79,62,61,78,32,33,43,51
"3063","2015-02-18",78,64,58,77,39,30,0,15
"3064","2015-02-19",76,62,59,81,76,36,65,51
"3065","2015-02-20",77,61,56,100,48,46,45,53
"3066","2015-02-21",83,55,67,81,60,38,50,68
"3067","2015-02-22",86,56,69,78,28,42,49,58
"3068","2015-02-23",78,65,58,78,40,39,41,35
"3069","2015-02-24",78,65,58,76,61,56,41,64
"3070","2015-02-25",76,63,57,67,41,44,63,21
"3071","2015-02-26",78,64,56,69,72,33,42,51
"3072","2015-02-27",75,62,56,71,25,67,0,45
"3073","2015-02-28",80,57,61,70,44,29,24,33
"3074","2015-03-01",87,56,65,72,27,45,48,40
"3075","2015-03-02",78,62,56,73,50,35,20,42
"3076","2015-03-03",77,62,55,70,44,42,41,42
"3077","2015-03-04",75,62,52,70,58,43,61,35
"3078","2015-03-05",76,62,58,61,62,72,0,57
"3079","2015-03-06",74,61,50,60,36,34,0,53
"3080","2015-03-07",79,54,64,60,40,30,0,67
"3081","2015-03-08",83,56,67,69,40,38,0,100
"3082","2015-03-09",78,63,53,71,57,39,0,21
"3083","2015-03-10",75,64,54,63,34,46,0,14
"3084","2015-03-11",74,62,52,58,41,60,0,43
"3085","2015-03-12",74,61,50,63,48,14,42,21
"3086","2015-03-13",73,62,54,62,25,63,21,44
"3087","2015-03-14",77,71,57,60,36,13,24,42
"3088","2015-03-15",84,61,65,58,35,21,0,33
"3089","2015-03-16",77,65,56,59,41,29,42,36
"3090","2015-03-17",74,62,52,58,41,39,42,28
"3091","2015-03-18",73,61,53,69,48,25,62,35
"3092","2015-03-19",72,62,56,65,45,22,0,79
"3093","2015-03-20",72,64,54,56,46,56,22,37
"3094","2015-03-21",80,56,61,67,52,13,25,33
"3095","2015-03-22",83,57,60,49,43,57,24,49
"3096","2015-03-23",77,66,57,61,57,46,41,28
"3097","2015-03-24",75,64,55,61,61,43,21,57
"3098","2015-03-25",77,60,52,66,55,32,30,73
"3099","2015-03-26",75,100,53,54,39,49,24,49
"3100","2015-03-27",75,98,54,63,29,41,0,60
"3101","2015-03-28",79,63,61,60,56,41,0,45
"3102","2015-03-29",84,58,63,63,25,30,0,17
"3103","2015-03-30",80,62,57,61,61,32,61,57
"3104","2015-03-31",78,62,53,70,61,50,42,29
"3105","2015-04-01",87,78,74,82,49,62,56,43
"3106","2015-04-02",83,79,76,90,40,70,70,45
"3107","2015-04-03",83,73,81,67,54,69,100,21
"3108","2015-04-04",80,69,89,71,51,62,53,0
"3109","2015-04-05",82,64,88,64,71,67,82,22
"3110","2015-04-06",83,71,82,75,80,52,23,19
"3111","2015-04-07",81,76,75,70,100,77,33,36
"3112","2015-04-08",82,77,76,65,57,54,22,36
"3113","2015-04-09",80,79,74,73,68,78,34,74
"3114","2015-04-10",81,79,78,59,60,67,23,38
"3115","2015-04-11",85,69,78,57,45,67,53,50
"3116","2015-04-12",89,68,91,62,62,78,26,36
"3117","2015-04-13",84,79,76,61,43,44,66,42
"3118","2015-04-14",81,76,76,68,66,65,33,36
"3119","2015-04-15",81,77,71,63,52,61,77,18
"3120","2015-04-16",79,78,68,59,86,96,0,36
"3121","2015-04-17",78,79,72,59,45,74,80,19
"3122","2015-04-18",82,68,75,69,73,73,53,14
"3123","2015-04-19",89,72,87,71,50,100,52,43
"3124","2015-04-20",84,82,86,61,81,58,22,42
"3125","2015-04-21",82,80,76,62,72,79,22,79
"3126","2015-04-22",80,78,71,64,47,63,43,36
"3127","2015-04-23",79,78,78,64,62,62,33,31
"3128","2015-04-24",79,78,76,54,55,72,46,57
"3129","2015-04-25",84,69,85,51,56,61,39,29
"3130","2015-04-26",90,71,92,63,56,89,26,50
"3131","2015-04-27",84,80,82,67,23,60,65,47
"3132","2015-04-28",81,81,71,64,84,44,55,36
"3133","2015-04-29",80,77,73,63,67,70,33,42
"3134","2015-04-30",80,78,73,63,79,55,68,44
"3135","2015-05-01",85,75,74,75,75,53,25,27
"3136","2015-05-02",82,71,73,60,40,84,0,65
"3137","2015-05-03",87,69,85,55,22,60,52,71
"3138","2015-05-04",85,82,73,65,53,61,0,24
"3139","2015-05-05",85,83,73,62,75,46,0,36
