date,Amazon,Amazon Error,Amazon Kindle,Amazon Order,Amazon Recall,Amazon Sucks,Amazon Echo,Price
8/21/11,91,11,16,69,22,100,60,164.610001
8/22/11,86,11,18,59,64,21,65,168.470001
8/23/11,85,26,15,79,17,27,63,168.929993
8/24/11,83,43,16,71,17,26,61,170.770004
8/25/11,80,26,16,68,26,35,63,171.990005
8/26/11,80,36,13,84,18,18,62,170.270004
8/27/11,84,57,16,70,56,28,51,173.330002
8/28/11,88,33,16,72,44,0,54,170.369995
8/29/11,83,22,17,81,43,54,60,165.679993
8/30/11,85,53,17,56,26,53,65,158.899994
8/31/11,84,61,15,62,35,0,68,157.779999
9/1/11,81,53,14,62,17,35,65,158.350006
9/2/11,80,36,14,77,36,36,63,164.169998
9/3/11,85,28,13,60,0,56,53,164.820007
9/4/11,91,22,17,91,22,44,53,170.389999
9/5/11,87,32,19,70,43,43,60,168.199997
9/6/11,83,35,18,76,17,52,60,177.25
9/7/11,84,35,19,73,17,43,60,177.199997
9/8/11,81,78,100,100,35,35,59,179.490005
9/9/11,79,36,83,81,27,18,59,175.399994
9/10/11,82,37,46,61,56,19,51,176.550003
9/11/11,87,31,34,64,0,25,49,176.529999
9/12/11,82,16,28,63,30,0,63,175.679993
9/13/11,80,25,24,69,29,40,57,178.050003
9/14/11,83,31,23,65,15,20,60,176.770004
9/15/11,82,34,21,66,15,41,60,176.289993
9/16/11,80,29,22,58,0,63,60,174.850006
9/17/11,86,15,23,48,54,0,46,175.619995
9/18/11,90,22,25,56,0,73,49,174.25
9/19/11,84,19,22,70,15,40,64,173.940002
9/20/11,82,35,19,79,14,28,60,175.570007
9/21/11,81,45,17,61,14,79,57,178.039993
9/22/11,79,34,19,54,59,100,59,177.580002
9/23/11,78,32,18,55,30,21,62,183.289993
9/24/11,83,49,18,55,36,25,54,184.75
9/25/11,90,30,22,69,35,24,53,184.759995
9/26/11,84,54,20,61,43,0,64,182.589996
9/27/11,84,40,22,59,29,30,63,182.139999
9/28/11,100,18,20,57,14,50,61,181.089996
9/29/11,96,25,20,62,30,40,62,183.369995
9/30/11,85,52,20,58,0,21,61,182.75
10/1/11,59,34,22,63,18,25,77,180
10/2/11,62,33,23,65,17,24,73,184.220001
10/3/11,57,33,22,72,0,29,94,185.009995
10/4/11,56,21,23,91,14,20,90,187.419998
10/5/11,56,55,24,63,0,20,89,185.860001
10/6/11,54,49,21,72,0,60,91,185.490005
10/7/11,54,32,20,58,0,52,87,184.679993
10/8/11,58,11,23,43,18,62,73,184.339996
10/9/11,61,33,24,72,0,24,73,184.080002
10/10/11,58,47,20,68,44,30,100,185.529999
10/11/11,54,22,22,61,0,41,91,188.75
10/12/11,55,52,21,64,29,60,89,191.25
10/13/11,54,43,23,73,0,20,94,186.869995
10/14/11,54,35,23,75,45,41,86,181.960007
10/15/11,57,30,26,59,18,24,70,177.419998
10/16/11,61,33,28,66,0,71,73,176.850006
10/17/11,57,37,23,73,44,20,89,176.699997
10/18/11,57,39,24,97,14,49,91,175.389999
10/19/11,56,21,24,69,0,59,92,184.449997
10/20/11,55,30,26,63,29,69,86,171.139999
10/21/11,55,28,27,68,0,41,83,169.639999
10/22/11,58,33,27,65,18,0,69,172.110001
10/23/11,62,32,29,65,17,24,74,173.529999
10/24/11,58,51,30,62,57,39,92,173.710007
10/25/11,58,30,36,72,57,78,91,175.929993
10/26/11,59,33,32,66,28,39,86,176.429993
10/27/11,57,33,33,49,14,29,87,183.059998
10/28/11,55,22,33,56,15,41,82,185.300003
10/29/11,59,58,36,54,35,23,69,186.210007
10/30/11,64,22,37,51,51,23,73,189.25
10/31/11,57,65,36,86,14,19,89,190.419998
11/1/11,60,35,35,63,70,38,86,189.029999
11/2/11,60,36,36,59,14,40,93,186.619995
11/3/11,60,32,38,61,30,0,91,187.759995
11/4/11,58,52,46,80,31,32,89,186.5
11/5/11,62,36,41,59,52,24,71,180.419998
11/6/11,68,54,40,88,50,93,74,176.679993
11/7/11,65,75,42,70,56,38,89,177.75
11/8/11,63,29,36,90,0,75,87,177.240005
11/9/11,62,18,32,75,42,29,88,173.289993
11/10/11,62,36,33,69,0,39,84,169.440002
11/11/11,62,22,32,67,15,41,83,172.020004
11/12/11,68,40,37,100,0,47,69,172.789993
11/13/11,75,42,38,70,17,23,68,171.669998
11/14/11,69,27,33,73,0,29,89,169.080002
11/15/11,70,35,34,83,28,48,84,166.889999
11/16/11,68,29,33,66,28,38,84,169.050003
11/17/11,66,34,32,76,14,30,90,166.139999
11/18/11,67,31,33,83,15,20,82,168.070007
11/19/11,73,43,36,70,17,23,72,166.729996
11/20/11,82,28,38,69,67,23,72,165.080002
11/21/11,77,43,35,95,41,28,87,164.699997
11/22/11,74,26,34,94,56,38,90,160.970001
11/23/11,75,27,35,74,57,29,82,161.820007
11/24/11,77,48,34,97,14,30,83,164.520004
11/25/11,96,35,35,84,30,31,82,162.600006
11/26/11,89,37,40,77,0,48,68,165.320007
11/27/11,95,47,41,88,17,35,74,171.100006
11/28/11,100,33,39,79,42,49,90,170.979996
11/29/11,85,27,34,66,14,58,90,169.350006
11/30/11,83,28,35,88,59,30,94,174.619995
12/1/11,82,38,35,81,60,21,90,179.419998
12/2/11,81,31,37,71,32,45,84,180.130005
12/3/11,88,41,44,79,19,80,70,180.130005
12/4/11,98,100,100,68,0,99,76,182.940002
12/5/11,90,60,82,85,100,23,88,185.289993
12/6/11,87,44,63,78,30,31,88,182.759995
12/7/11,87,41,53,71,15,51,84,184.910004
12/8/11,86,38,46,72,30,62,87,184.710007
12/9/11,84,34,47,63,32,44,84,184.039993
12/10/11,91,51,42,65,19,51,72,180.479996
12/11/11,100,68,96,68,27,46,70,182.289993
12/12/11,96,81,86,76,100,72,88,181.820007
12/13/11,92,36,80,57,0,43,88,180.009995
12/14/11,91,54,73,53,12,71,84,178.339996
12/15/11,90,47,76,100,0,0,83,178.820007
12/16/11,89,86,77,56,0,85,80,183.869995
12/17/11,94,61,84,65,43,49,66,185.889999
12/18/11,98,17,68,65,36,83,67,185.419998
12/19/11,90,35,68,70,24,82,83,182.300003
12/20/11,83,26,64,63,0,41,79,196.630005
12/21/11,78,35,60,38,24,70,78,195.070007
12/22/11,73,81,59,49,25,57,78,195.809998
12/23/11,69,53,71,68,15,33,69,201.190002
12/24/11,67,52,69,73,29,33,61,198.449997
12/25/11,88,43,61,51,12,41,62,199.970001
12/26/11,92,77,56,53,24,41,69,197.110001
12/27/11,86,26,54,58,23,41,78,197.600006
12/28/11,82,17,57,51,24,55,83,200.800003
12/29/11,79,54,57,53,50,43,80,203.940002
12/30/11,77,72,62,59,14,0,75,204.380005
12/31/11,72,72,68,59,14,48,70,206.070007
1/1/12,99,8,56,70,12,95,49,202.559998
1/2/12,100,52,55,82,12,68,56,192.509995
1/3/12,96,35,52,51,0,96,59,194.809998
1/4/12,94,53,49,57,48,55,57,197.089996
1/5/12,91,63,50,39,13,57,57,198.800003
1/6/12,89,52,62,59,29,33,55,198.649994
1/7/12,96,72,65,65,28,33,49,196.220001
1/8/12,97,59,57,50,35,27,50,193.270004
1/9/12,89,42,55,57,58,40,60,192.259995
1/10/12,86,42,51,74,23,53,57,195
1/11/12,87,17,48,54,35,41,58,194.130005
1/12/12,84,53,48,71,12,71,59,196.690002
1/13/12,82,51,55,66,28,65,54,192.399994
1/14/12,91,40,59,52,0,32,46,193.649994
1/15/12,95,17,46,69,23,54,48,188.320007
1/16/12,85,100,48,70,46,53,58,185.690002
1/17/12,82,51,48,67,0,41,59,187.550003
1/18/12,84,84,46,54,24,27,57,188.050003
1/19/12,81,53,50,52,12,56,58,189.679993
1/20/12,80,10,59,56,0,65,59,186.529999
1/21/12,89,49,56,71,14,0,49,186.289993
1/22/12,94,25,46,39,23,53,48,189.960007
1/23/12,82,92,46,44,47,80,58,185.979996
1/24/12,83,51,48,31,0,54,57,183.649994
1/25/12,81,77,46,64,24,41,58,186.369995
1/26/12,79,53,50,65,49,28,59,187.720001
1/27/12,79,41,53,38,0,65,58,194.229996
1/28/12,85,42,55,51,29,32,49,191.630005
1/29/12,93,96,51,54,24,98,49,194.160004
1/30/12,81,43,49,55,24,68,61,192.550003
1/31/12,80,67,49,52,0,27,61,201.25
2/1/12,80,34,46,56,24,54,59,202.350006
2/2/12,78,17,45,44,12,55,57,204.179993
2/3/12,78,31,53,69,0,0,56,204.490005
2/4/12,85,50,53,65,42,0,49,209.490005
2/5/12,90,58,42,55,23,66,48,213.190002
2/6/12,78,41,44,51,23,40,58,214.190002
2/7/12,80,67,45,59,12,53,58,216.740005
2/8/12,80,44,44,77,37,70,57,218.279999
2/9/12,78,64,44,83,25,29,57,212.550003
2/10/12,77,95,48,57,29,100,56,211.229996
2/11/12,85,52,52,83,0,33,47,213.5
2/12/12,84,77,44,88,12,68,47,210.380005
2/13/12,77,50,42,83,12,53,59,212.869995
2/14/12,76,33,44,91,12,26,56,211.529999
2/15/12,77,9,44,58,60,41,56,218.059998
2/16/12,75,18,45,56,73,28,57,215.550003
2/17/12,77,61,49,64,14,48,56,213.210007
2/18/12,81,30,54,43,27,63,48,216.520004
2/19/12,86,76,44,70,12,53,47,213.490005
2/20/12,81,42,44,67,23,53,59,214.179993
2/21/12,78,17,43,40,12,27,62,222.520004
2/22/12,77,51,40,33,36,27,62,223.899994
2/23/12,77,26,44,38,49,84,59,222.520004
2/24/12,74,41,51,65,14,32,58,221.320007
2/25/12,82,50,55,65,28,32,52,211.699997
2/26/12,87,67,41,44,12,81,48,209.960007
2/27/12,77,84,43,57,23,67,59,201.479996
2/28/12,78,33,43,44,12,53,64,202.699997
2/29/12,78,26,42,43,47,27,62,193.699997
3/1/12,78,27,39,37,0,28,62,205.089996
3/2/12,78,31,50,45,15,98,60,194.130005
3/3/12,85,42,53,51,57,67,49,198.360001
3/4/12,92,51,44,68,47,0,49,202.300003
3/5/12,82,42,45,77,35,54,61,202.949997
3/6/12,79,34,49,77,71,54,58,197.679993
3/7/12,77,51,49,68,48,82,55,195.929993
3/8/12,78,45,44,66,12,57,57,182.520004
3/9/12,75,31,55,42,28,32,56,178.929993
3/10/12,82,29,74,27,46,17,47,177.539993
3/11/12,88,54,69,36,17,84,45,193.550003
3/12/12,79,47,72,34,53,52,59,193.729996
3/13/12,78,70,72,37,18,18,58,192.029999
3/14/12,76,29,82,38,13,39,58,199.270004
3/15/12,75,64,77,25,22,21,56,206.529999
3/16/12,75,27,84,32,22,43,54,210.919998
3/17/12,80,40,80,30,34,0,46,215.229996
3/18/12,87,61,67,34,36,52,48,212.539993
3/19/12,79,46,75,42,22,50,59,210
3/20/12,79,55,69,33,40,33,60,216.179993
3/21/12,76,39,72,31,24,35,59,219.899994
3/22/12,75,25,78,34,27,60,90,217.259995
3/23/12,73,70,82,29,34,20,100,211.389999
3/24/12,77,37,68,39,28,16,58,216.559998
3/25/12,83,70,66,32,33,33,53,219.529999
3/26/12,77,45,71,33,17,49,60,222.570007
3/27/12,75,29,65,36,68,100,56,226.779999
3/28/12,76,39,71,31,35,17,55,239.300003
3/29/12,73,70,82,32,20,40,59,241.690002
3/30/12,70,69,81,39,47,20,53,233.25
3/31/12,79,37,72,42,45,66,46,231.869995
4/1/12,95,49,74,39,11,16,76,223.229996
4/2/12,86,50,70,31,28,33,93,223.610001
4/3/12,86,8,69,43,51,17,95,229.850006
4/4/12,85,35,72,32,24,18,92,224.210007
4/5/12,84,71,85,35,28,0,94,229.710007
4/6/12,86,61,95,44,21,20,85,222.440002
4/7/12,87,35,78,32,24,17,80,216.229996
4/8/12,87,68,77,41,31,0,72,211.979996
4/9/12,84,50,78,65,23,83,78,212.5
4/10/12,83,25,72,100,28,0,92,219.5
4/11/12,83,35,75,85,24,34,91,221.509995
4/12/12,83,30,79,94,34,0,96,224.740005
4/13/12,82,25,91,96,20,0,93,231.320007
4/14/12,86,37,80,86,56,0,77,235.479996
4/15/12,95,45,77,97,100,16,80,236.809998
4/16/12,85,49,72,76,56,0,95,236.149994
4/17/12,83,17,77,78,57,50,96,246.710007
4/18/12,84,43,80,64,18,17,94,242.330002
4/19/12,81,51,89,71,28,0,97,243.880005
4/20/12,81,61,97,74,34,81,97,231.529999
4/21/12,88,53,71,70,44,16,80,233.610001
4/22/12,96,44,73,54,33,0,82,234.779999
4/23/12,88,54,70,45,39,67,96,237.610001
4/24/12,86,64,73,43,23,51,96,227.149994
4/25/12,83,53,72,40,24,35,95,198.399994
4/26/12,84,36,80,48,28,20,93,206.779999
4/27/12,83,46,83,36,21,41,89,217.320007
4/28/12,89,32,71,39,44,0,82,213.509995
4/29/12,98,40,67,50,22,0,79,212.100006
4/30/12,90,66,72,41,34,50,90,215.619995
5/1/12,92,84,67,36,29,34,88,218.289993
5/2/12,87,61,73,37,48,35,89,216.479996
5/3/12,87,37,80,28,21,0,89,217
5/4/12,85,53,83,33,50,42,93,217.990005
5/5/12,91,35,74,29,18,17,75,211.220001
5/6/12,95,28,68,43,16,0,77,210.789993
5/7/12,91,45,69,38,11,0,91,217.389999
5/8/12,89,61,71,33,34,33,97,218.929993
5/9/12,88,47,71,33,70,35,95,217.830002
5/10/12,85,26,84,42,28,0,95,211.990005
5/11/12,81,45,85,32,61,20,93,204.520004
5/12/12,87,32,69,39,27,32,79,197.139999
5/13/12,93,52,74,45,77,0,73,189.25
5/14/12,87,41,70,40,72,0,95,192.339996
5/15/12,87,37,75,40,28,17,94,188.990005
5/16/12,83,52,75,37,29,0,96,182.399994
5/17/12,82,80,86,37,27,0,99,194.149994
5/18/12,81,50,91,39,27,40,95,188.389999
5/19/12,86,64,76,46,16,48,81,192.289993
5/20/12,92,68,77,47,22,0,78,197.130005
5/21/12,84,74,77,39,11,33,95,196.029999
5/22/12,83,42,73,39,23,33,93,196.240005
5/23/12,81,17,80,38,12,17,95,191.990005
5/24/12,79,46,95,34,42,0,92,195.320007
5/25/12,78,46,100,45,28,0,93,190.479996
5/26/12,81,52,76,45,38,0,82,193.029999
5/27/12,87,49,81,43,22,16,79,189.520004
5/28/12,84,45,77,40,28,49,94,180.509995
5/29/12,84,54,80,39,22,33,94,180.210007
5/30/12,84,56,75,33,12,17,97,181.259995
5/31/12,83,82,91,47,28,0,95,181.259995
6/1/12,81,51,99,42,35,0,93,179.330002
6/2/12,88,61,78,44,11,32,82,182.520004
6/3/12,95,73,81,43,33,33,77,174.350006
6/4/12,83,41,91,45,28,33,86,179.029999
6/5/12,84,42,78,38,40,50,89,177.279999
6/6/12,84,100,76,48,24,17,90,176.270004
6/7/12,84,57,91,53,28,62,89,173.889999
6/8/12,84,53,47,51,16,29,87,173.860001
6/9/12,87,31,48,62,22,20,78,173.100006
6/10/12,95,28,45,68,17,51,77,179.029999
6/11/12,89,55,48,51,0,50,93,177.509995
6/12/12,89,46,46,55,23,93,91,177.610001
6/13/12,87,78,55,59,41,25,90,182.610001
6/14/12,86,33,54,59,47,37,96,178.559998
6/15/12,83,31,47,76,38,39,91,179.339996
6/16/12,92,48,44,55,22,39,82,178.899994
6/17/12,95,75,46,83,44,49,77,175.929993
6/18/12,88,58,46,62,17,79,95,178.419998
6/19/12,86,42,45,64,34,21,91,181.660004
6/20/12,85,49,54,72,27,0,94,189.440002
6/21/12,86,66,56,56,48,37,95,194.449997
6/22/12,84,53,46,65,38,39,94,190.929993
6/23/12,92,70,48,64,32,39,81,186.089996
6/24/12,100,40,46,57,44,20,81,187
6/25/12,90,45,45,52,50,20,100,187.800003
6/26/12,89,66,43,45,47,21,95,193.320007
6/27/12,90,28,46,67,28,25,100,195.369995
6/28/12,84,56,58,62,35,25,97,192.149994
6/29/12,86,57,48,57,33,29,94,194.440002
6/30/12,92,31,46,70,22,39,83,179.460007
7/1/12,93,54,46,58,50,40,78,181.720001
7/2/12,83,41,43,58,34,20,92,187.679993
7/3/12,82,61,45,47,17,21,91,183.139999
7/4/12,79,50,50,59,41,25,94,184.190002
7/5/12,77,44,52,63,54,24,91,185.479996
7/6/12,80,57,44,77,65,20,93,184.979996
7/7/12,86,35,43,71,11,39,85,185.539993
7/8/12,92,40,44,66,66,20,78,191.589996
7/9/12,84,63,43,63,45,100,98,191.300003
7/10/12,83,52,43,66,46,31,94,184.470001
7/11/12,80,66,45,49,82,73,93,179.929993
7/12/12,80,60,52,74,41,49,94,182.5
7/13/12,78,62,45,56,71,59,91,182.259995
7/14/12,86,88,46,62,44,49,77,180.580002
7/15/12,93,49,45,54,33,40,79,178.889999
7/16/12,84,58,42,55,100,50,91,179.130005
7/17/12,83,61,42,69,70,42,95,178.529999
7/18/12,83,44,47,78,34,49,93,183.800003
7/19/12,79,71,53,51,48,37,89,179.690002
7/20/12,78,22,47,55,33,69,91,180.039993
7/21/12,83,53,45,84,39,20,83,179.300003
7/22/12,88,51,46,68,57,41,79,180.259995
7/23/12,82,95,42,63,74,30,92,181.089996
7/24/12,80,66,44,53,41,63,94,183.770004
7/25/12,78,50,50,71,62,37,93,187.639999
7/26/12,78,73,56,85,35,38,95,184.320007
7/27/12,76,59,49,64,11,20,88,183.389999
7/28/12,79,67,46,63,44,20,74,184.589996
7/29/12,87,80,47,59,27,30,73,182.259995
7/30/12,81,72,44,62,39,40,92,184.429993
7/31/12,79,83,44,77,46,62,88,185.050003
8/1/12,79,75,49,76,60,83,85,185.520004
8/2/12,79,37,50,69,58,70,88,192.330002
8/3/12,78,69,44,65,32,58,86,191.729996
8/4/12,81,51,44,80,37,28,76,192.399994
8/5/12,90,39,42,76,59,19,81,195.039993
8/6/12,83,83,42,73,49,48,95,202.869995
8/7/12,82,100,43,66,23,0,94,205.440002
8/8/12,82,54,49,67,20,48,90,201.160004
8/9/12,77,94,47,55,26,23,86,204.610001
8/10/12,77,40,45,57,33,39,86,202.509995
8/11/12,80,30,46,86,42,19,75,198.050003
8/12/12,86,73,47,77,27,38,77,199.660004
8/13/12,84,48,98,79,43,19,91,193.990005
8/14/12,84,50,100,66,23,51,91,194.389999
8/15/12,85,73,67,74,13,35,93,191.869995
8/16/12,83,36,67,74,64,23,92,186.979996
8/17/12,83,72,56,63,47,37,90,187.970001
8/18/12,85,59,52,84,10,38,79,190.690002
8/19/12,93,50,50,78,16,19,81,188.460007
8/20/12,90,38,45,87,31,95,98,185.5
8/21/12,88,31,45,82,66,49,98,188.389999
8/22/12,85,47,49,91,32,23,94,191.070007
8/23/12,82,36,56,87,32,23,98,191.100006
8/24/12,83,50,46,76,26,37,92,189.979996
8/25/12,86,67,43,100,36,46,82,188.240005
8/26/12,92,34,41,89,21,75,79,190.330002
8/27/12,87,30,43,95,16,67,92,194.419998
8/28/12,86,53,44,75,22,59,89,195.990005
8/29/12,87,46,45,89,19,45,98,226.850006
8/30/12,87,70,53,76,56,56,99,231.899994
8/31/12,84,54,40,81,31,18,99,230.039993
9/1/12,90,49,39,84,31,18,88,230.25
9/2/12,95,63,41,98,36,65,82,229.449997
9/3/12,88,38,41,83,21,47,92,223.990005
9/4/12,86,71,39,64,39,20,93,225.160004
9/5/12,85,61,44,68,44,34,92,223.899994
9/6/12,90,81,52,74,44,0,95,222.979996
9/7/12,89,10,30,74,57,30,91,226.690002
9/8/12,89,11,30,75,40,30,78,227.679993
9/9/12,95,57,27,54,51,15,78,222.929993
9/10/12,88,22,29,58,29,16,91,224.389999
9/11/12,86,31,32,56,74,18,94,224.059998
9/12/12,86,36,32,58,46,43,100,218.360001
9/13/12,85,35,28,68,33,36,94,213.850006
9/14/12,83,15,26,65,33,29,91,218.110001
9/15/12,90,25,27,70,55,15,75,215.330002
9/16/12,95,31,28,47,45,36,78,217.279999
9/17/12,87,27,30,68,41,39,91,215.240005
9/18/12,87,31,33,46,47,27,88,212.889999
9/19/12,85,30,34,72,66,34,93,214.75
9/20/12,84,34,28,61,27,28,94,209.229996
9/21/12,83,60,29,75,22,86,96,212.910004
9/22/12,91,56,29,57,28,29,85,208.220001
9/23/12,99,46,27,65,34,29,77,214.570007
9/24/12,91,27,26,54,47,53,92,213.210007
9/25/12,87,49,29,64,33,26,95,217.639999
9/26/12,89,18,32,51,59,34,94,218.800003
9/27/12,87,30,29,68,27,22,91,218.479996
9/28/12,87,25,34,75,38,29,89,216.5
9/29/12,93,45,42,55,28,36,77,216.419998
9/30/12,100,16,41,45,39,37,76,214.729996
10/1/12,54,21,38,62,47,31,93,214.449997
10/2/12,52,19,40,63,27,0,92,218.350006
10/3/12,52,95,38,50,25,34,89,222.660004
10/4/12,51,44,35,55,59,14,90,224.029999
10/5/12,52,40,30,58,16,49,92,223.020004
10/6/12,55,15,28,71,28,0,79,220.570007
10/7/12,60,16,30,67,23,15,77,222.160004
10/8/12,54,38,31,58,36,16,93,220.070007
10/9/12,53,36,32,49,33,34,91,225.610001
10/10/12,53,35,36,92,51,17,100,225.619995
10/11/12,53,29,32,84,43,14,99,221.309998
10/12/12,53,29,29,78,37,21,91,228.350006
10/13/12,57,24,28,58,27,21,81,229.320007
10/14/12,61,20,29,81,44,14,82,229.529999
10/15/12,55,26,30,61,29,23,97,227.059998
10/16/12,55,48,33,77,79,0,91,225.050003
10/17/12,54,23,35,63,51,17,94,225.050003
10/18/12,53,30,31,53,44,85,92,219.5
10/19/12,52,25,31,75,27,57,90,218.369995
10/20/12,56,20,31,72,27,14,79,215.360001
10/21/12,61,26,32,53,67,59,80,218.389999
10/22/12,57,21,33,65,34,30,95,216.009995
10/23/12,56,30,40,68,52,17,93,216.929993
10/24/12,56,23,42,75,32,51,93,217.470001
10/25/12,55,24,37,72,27,42,93,226.169998
10/26/12,56,24,37,69,38,35,90,228.289993
10/27/12,58,70,36,75,27,14,78,226.009995
10/28/12,62,47,40,49,46,45,75,223.039993
10/29/12,56,48,53,86,35,38,87,217.050003
10/30/12,54,29,48,77,32,42,89,220.009995
10/31/12,52,47,47,74,38,25,85,237.320007
11/1/12,56,62,58,73,73,14,88,236.089996
11/2/12,57,48,44,89,85,48,88,233.300003
11/3/12,60,19,37,53,64,14,79,232.089996
11/4/12,67,49,37,82,27,42,78,230.809998
11/5/12,59,15,36,70,39,0,94,234.970001
11/6/12,58,41,40,50,32,17,87,233.990005
11/7/12,55,23,43,76,100,49,88,236.559998
11/8/12,57,77,41,71,37,62,90,234.380005
11/9/12,57,34,39,81,42,27,90,234.059998
11/10/12,64,63,39,76,32,48,76,232.75
11/11/12,70,20,40,85,27,28,77,232.440002
11/12/12,63,46,39,73,61,29,91,233.190002
11/13/12,65,35,43,62,90,34,92,237.419998
11/14/12,63,34,49,79,56,24,94,241.550003
11/15/12,63,67,43,83,26,27,92,241.169998
11/16/12,63,34,43,81,16,48,92,240.350006
11/17/12,69,39,42,100,38,28,76,239.449997
11/18/12,76,40,38,85,33,29,74,243.100006
11/19/12,72,41,39,65,45,44,91,241.199997
11/20/12,72,64,42,86,64,100,91,245.740005
11/21/12,72,76,46,79,25,42,90,243.919998
11/22/12,74,19,43,78,64,35,91,246.110001
11/23/12,100,34,42,85,38,64,85,247.119995
11/24/12,91,60,40,73,77,21,77,246.220001
11/25/12,93,36,40,80,39,29,79,248.270004
11/26/12,98,54,40,84,35,31,99,247.880005
11/27/12,86,18,44,58,46,61,99,246.220001
11/28/12,76,25,48,56,48,36,93,251.380005
11/29/12,75,61,47,55,67,18,91,259.140015
11/30/12,75,100,100,84,65,19,86,257.089996
12/1/12,81,39,84,90,43,64,75,255.669998
12/2/12,91,58,66,75,34,45,72,255.630005
12/3/12,85,48,56,75,59,23,92,260.23999
12/4/12,82,59,57,83,91,26,88,261.269989
12/5/12,80,66,52,80,46,43,88,258
12/6/12,80,42,45,69,53,43,90,258.75
12/7/12,80,41,91,71,89,74,86,261.679993
12/8/12,86,42,82,89,17,62,76,260.809998
12/9/12,94,49,80,79,72,21,71,257.470001
12/10/12,89,39,83,65,100,59,85,254.800003
12/11/12,86,33,90,98,99,23,88,252.460007
12/12/12,84,37,74,93,68,30,88,249.669998
12/13/12,82,22,66,90,84,20,87,256.589996
12/14/12,80,40,65,69,67,100,82,254.320007
12/15/12,87,32,61,77,17,40,74,252.009995
12/16/12,95,29,65,78,52,41,72,250.600006
12/17/12,88,45,69,70,39,24,87,255.919998
12/18/12,83,49,73,79,78,46,89,260.470001
12/19/12,78,18,61,77,17,39,90,258.51001
12/20/12,72,49,57,64,66,49,86,259.059998
12/21/12,66,35,60,86,33,39,79,250.960007
12/22/12,68,38,57,75,33,99,73,244.990005
12/23/12,66,25,56,67,17,71,72,244.220001
12/24/12,63,37,64,71,98,58,72,242.360001
12/25/12,83,23,67,71,96,91,63,244.179993
12/26/12,85,29,54,65,16,19,72,243.940002
12/27/12,80,41,56,83,82,19,91,247.490005
12/28/12,75,29,54,67,65,39,87,244.850006
12/29/12,75,30,55,100,84,59,78,240
12/30/12,73,16,55,67,52,71,73,233.779999
12/31/12,66,28,63,62,20,23,78,234.309998
1/1/13,98,46,64,73,77,46,54,228.490005
1/2/13,99,39,54,74,0,57,58,222.919998
1/3/13,96,31,57,68,16,58,58,238.240005
1/4/13,93,27,53,71,65,29,56,232.889999
1/5/13,96,30,51,71,83,39,49,232.139999
1/6/13,100,47,52,76,51,30,47,232.419998
1/7/13,92,33,58,73,58,46,55,234.330002
1/8/13,89,57,63,66,38,68,59,237.559998
1/9/13,89,29,58,87,16,58,56,232.059998
1/10/13,86,29,53,71,33,67,58,227.350006
1/11/13,83,24,52,72,82,39,57,226.309998
1/12/13,90,42,53,70,33,69,52,226.470001
1/13/13,97,39,54,79,34,41,50,226.600006
1/14/13,87,42,60,76,59,35,59,222.949997
1/15/13,83,33,67,71,40,23,59,220.600006
1/16/13,83,18,54,62,33,49,54,225.229996
1/17/13,80,43,53,85,34,50,57,229.710007
1/18/13,81,30,48,60,16,20,62,233.779999
1/19/13,88,12,45,68,17,60,49,238.029999
1/20/13,94,35,46,56,86,41,51,239.880005
1/21/13,83,21,56,66,20,23,62,243.619995
1/22/13,81,39,62,63,38,46,60,243.399994
1/23/13,80,31,52,70,49,19,57,247.110001
1/24/13,79,39,45,66,64,38,58,251.270004
1/25/13,78,31,47,83,65,38,58,252.050003
1/26/13,87,39,51,74,16,48,49,250.330002
1/27/13,93,30,49,67,34,30,50,252.490005
1/28/13,83,34,54,71,76,45,60,253.960007
1/29/13,81,25,60,68,19,33,59,253.369995
1/30/13,80,21,48,75,16,57,61,253.270004
1/31/13,79,35,48,84,16,28,62,247.770004
2/1/13,77,33,48,76,16,19,57,250.690002
2/2/13,84,47,45,71,33,0,48,251.759995
2/3/13,90,79,45,56,34,20,45,251.25
2/4/13,80,34,55,63,76,68,57,249.190002
2/5/13,80,39,57,83,19,0,59,253.860001
2/6/13,80,33,47,85,48,38,56,260.399994
2/7/13,77,25,47,67,49,0,58,257.98999
2/8/13,75,39,45,70,32,48,55,261.5
2/9/13,84,16,47,75,16,58,51,256.920013
2/10/13,91,28,47,64,0,50,49,258.619995
2/11/13,81,34,52,65,19,68,57,248.630005
2/12/13,80,33,56,73,37,44,57,248.309998
2/13/13,76,40,45,64,32,28,57,245.179993
2/14/13,72,41,44,68,31,46,56,250.869995
2/15/13,74,19,44,59,63,37,54,257.309998
2/16/13,82,27,43,55,63,66,49,258.480011
2/17/13,86,22,45,64,84,20,49,259.149994
2/18/13,79,27,50,80,75,67,56,268.459991
2/19/13,77,27,54,86,92,22,56,266.380005
2/20/13,77,34,45,62,16,28,56,266.350006
2/21/13,75,30,47,84,79,37,55,265.339996
2/22/13,75,19,47,56,96,19,57,267.940002
2/23/13,82,37,45,78,0,77,50,272.730011
2/24/13,87,26,43,60,17,39,47,271.899994
2/25/13,77,43,53,63,57,67,59,268.929993
2/26/13,76,47,58,78,0,66,58,270.480011
2/27/13,76,23,44,73,80,66,58,272.119995
2/28/13,76,27,44,72,32,57,61,270.190002
3/1/13,75,27,43,73,33,19,58,268.109985
